status,closing_reason,closing_date,capacity,short_id,id,fee_rate,node,closing_tx,total_fee
2,1,1631846945,2000000,700125x969x0,769795578460176384,0,BCash_Is_Trash,e501e0a11a27da0b4249582b3868cc03b618628d4393e049d2868b2f5bad4c40,931
2,2,1631843672,1000000,682321x590x1,750219873414414337,0,BCash_Is_Trash,adbbf3e03619ec57d0fb0a8248532311dc6058bf3870f0a330a3e9319879b6b1,502
2,1,1631788303,5000000,698534x1543x0,768046255498002432,0,BCash_Is_Trash,bb7c776f1ef851c324dee54193c10162a86f6a54eb3b52528283930978da69fc,1053
2,1,1631739094,1500000,700029x1407x1,769690025372614657,0,BCash_Is_Trash,30e8a33f4a5555780bb64f0ee6a74067874da156d2389ae0135f96c7f29cf2dc,1147
2,2,1631684327,1000000,622030x1097x1,683929217897398273,0,BCash_Is_Trash,2dbc4e6e0aa79b506bec0184f1aea44d0c9e3d31820e75cc3e418e6a52a95202,2115
2,1,1631661130,2990914,693866x705x1,762913735164624897,0,BCash_Is_Trash,b3baae3b9809d64f1ca9ab86548d3fe725f8b61b03213dd3a7d505e8158bfced,171
2,1,1631597444,999998,696791x878x1,766129806687207425,0,BCash_Is_Trash,a059563ffaba20907c0c88f8e0bf5a6ff6f96dbe21efe2da1cbfb431022b10f1,171
2,1,1631584067,16777215,693299x2357x1,762290312179941377,0,BCash_Is_Trash,38443b87c4274f92eb63322fd2eacd0fb9c8163bc79e3dedb26796702064c600,249
2,1,1631569108,2000000,697415x751x0,766815901934616576,0,BCash_Is_Trash,ecc26b23e53b944b492d27d9dae0a95c50bce54d275ba3956fb37d3ad2b2b0bc,160
2,2,1631488813,5000000,592496x1269x0,651456241493934080,0,BCash_Is_Trash,0f4b18bbfc257e96232de428e248dee61f6a80244158fdfa0b902ede57cbdf5b,3720
2,1,1631469506,2000000,686886x1914x1,755239144081981441,0,BCash_Is_Trash,3448f5858cdeb7034b1aa8b6a3b101701d8a27f7bdafba345b0e25d7fba0a178,386
2,1,1631460089,3017000,696060x2115x0,765326063768371200,0,BCash_Is_Trash,fa9ffa6a1776fa131f4c21448aea20d53c19542792329bbfee1ef147aed82894,171
2,2,1631375517,16777215,693873x3069x0,762921431900946432,0,BCash_Is_Trash,8d6f46b66f73484608efe23ac7c97d44c4185f3f50d40e519d138efbb70f372f,1335
2,2,1631374391,16777215,685368x1798x1,753570085423415297,0,BCash_Is_Trash,43900b400aada6a1e534ca3cc449a7e317b38ea30d7bffb84d4ce32ddadc5b64,2430
2,2,1631342561,1070000,625264x1825x0,687485038549336064,0,BCash_Is_Trash,82c5b6d7a969b360c5f144564b3a03da394546a81d160567e1bbe28a62314439,3418
2,2,1631326114,320000,692066x764x1,760934614238494721,0,BCash_Is_Trash,819c3d9d7a8cfb4b46106b6fb9d2b1f8828b28068add0b09d586b8db80060af4,2647
2,1,1631255013,3000000,689846x2316x0,758493698526543872,0,BCash_Is_Trash,0e091e2f2bf9506482bac198fb75294a15beca9393af5d24a9473fcf657b162c,177
2,2,1631226619,1000000,612994x2188x1,673994030900314113,0,BCash_Is_Trash,157a970baad5766e4b0650650cef8196e0c5299da319e5d0b83560621f0d0c5d,1429
2,1,1631222312,1000000,697838x770x0,767280995354411008,0,BCash_Is_Trash,574114f9fba9fa106c34415256b22d428cd47a313e3eb0e8f98a6ce952d458eb,614
2,2,1631189100,4600000,696767x482x1,766103418382188545,0,BCash_Is_Trash,260f2d205f4ab8811e176d49553fc99303395dddfe735f61980bdb448e8dfdcf,2054
2,1,1631183633,10000000,699685x2301x1,769311793431248897,0,BCash_Is_Trash,4610629f9c6b4323ed33b6aafe1ac87ab7a5dbde7eb0efe90a6658dfe5e1eb3d,138
2,1,1631121519,699000,688062x462x0,756532169661087744,0,BCash_Is_Trash,0ff6a20629c9bbf44681e2b3d80c42f652d3f4a052c2d69e0e02e6e7c46ff3d2,500
2,2,1630980234,4000000,683408x2037x1,751415042648637441,0,BCash_Is_Trash,0cc620b19095725b0960cd2d72b3b461a73527e14532afa7f744cf448f949c84,12708
2,1,1630882267,3000000,697543x2659x0,766956639548014592,0,BCash_Is_Trash,e55d15c203f889e4fefbad31c8282487be79545e3b7abd359004d0a10e99f5eb,138
2,1,1630847407,2000000,691596x1087x5,760417843794608133,0,BCash_Is_Trash,4cb1b51846d9d5b3dc6441b64348fa48cfa8008410aa4fc3dc2f7dcb57f96447,250
2,1,1630845125,2000000,698774x602x0,768310138226999296,0,BCash_Is_Trash,203ec686203de12df6a6b9a4b968df736ecb094f9873f226d3dd5a1be04fff13,171
2,2,1630788872,10486923,694365x420x0,763462391448207360,0,BCash_Is_Trash,8a47e4450381c07b152fb4e285fb7f5d2ad3de6cad61ecef4427c062b1a2d43d,1005
2,1,1630776863,2000000,696496x77x0,765805450704519168,0,BCash_Is_Trash,331e138c457d0f64e45c3eb7ca0f6483ae81ec0454d9bef765c7ba9e033913ac,138
2,2,1630768660,1000000,639301x1659x1,702918883257548801,0,BCash_Is_Trash,9d2af5763abcbe835897a5ad2e4b53dae0e37d20f0471a27aac60ad018a660cb,860
2,1,1630758822,3500000,692907x1214x1,761859303546945537,0,BCash_Is_Trash,54d7f1e34fd9eb9fc5497be984215250ee0672d58b628ed3a51d4f496a78f447,171
2,2,1630734083,4000000,694721x173x1,763853817571508225,0,BCash_Is_Trash,020422b327ae5066dd650f6f13d723fc6b0d87fd8e33cf6022dffd6cfeb5f22d,1023
2,2,1630632103,2000000,687887x198x0,756339755108925440,0,BCash_Is_Trash,2da19470116e71b8d95b69208b68cdf844a1496d258eb6a0c0e40ce133e4b597,2620
2,1,1630547019,1000000,590840x766x0,649635450205372416,0,BCash_Is_Trash,8108355ee3b7c011d2e6b6399764716186423a08eb4e313a24934b3b2ddf9126,177
2,1,1630547019,15000000,690755x1832x5,759493154564472837,0,BCash_Is_Trash,9346831cd6ee54e3e8fa42d7098a058242fb5f0744ee4094d4195744446268fa,177
2,1,1630539395,6956964,682920x1819x0,750878480959995904,0,BCash_Is_Trash,09fd8561e6bd50b00ec363c9d306007811331a5801e51f039ec7c57c7f68368e,605
2,1,1630465180,1000000,592339x2347x1,651283618239021057,0,BCash_Is_Trash,c1720de8dd8fe79adee98c95cea65ba67d1bc79c719a0d8057b544c46c41c48e,177
2,1,1630374490,4500000,690822x1767x1,759566821839273985,0,BCash_Is_Trash,a4cc1409cf285183160065d90fb46263b3abad5da2410c015bd654d8e90edaa1,171
2,1,1630374328,500000,677695x1024x1,745133532652765185,0,BCash_Is_Trash,6b1a136dc76ea793fba6bcf3d1dbd1e0a3197c5f14ad4a3f1edf33bd3adcd086,184
2,1,1630328515,500000,697660x1641x1,767085282341748737,0,BCash_Is_Trash,59a359f1d351bc27415422557d93de4f8938a56b33860bf76d02f9eee82bc492,249
2,1,1630308858,250000,697400x1244x1,766799409292509185,0,BCash_Is_Trash,296894cb26b233600c4a7fe43436e214fff2c1bf64a7336930e28e0aee3dfd4d,603
2,1,1630261302,11000000,693783x2683x0,762822475829149696,0,BCash_Is_Trash,bace86bbfd7acd6238b2bf931f68d70f3b800f0e2d82c5df345e0a57fc3ee6b3,177
2,1,1630230342,2235000,686825x1096x1,755172073819078657,0,BCash_Is_Trash,7c983ca980c072ade1b33ba150d469e38fffdf03f0e5cbe942897ac490b45c20,258
2,2,1630174237,5000000,697654x1556x0,767078685266411520,0,BCash_Is_Trash,51cdac3167450f0fcacef54c046e82bfcf30ae7f67d97a61704dad480c8d314b,671
2,2,1629998860,16000000,690347x1117x0,759044553773481984,0,BCash_Is_Trash,804bfd01b5f283b4fe1d4865e295bdb964f117a8d9ff58fd90174adde341bdc9,2091
2,2,1629985801,2000000,690371x968x1,759070942042783745,0,BCash_Is_Trash,4249553d296d8b2f76965a8f1955f4aeb7aa2fec71bb6b268add2259e6375f3a,2081
2,2,1629974444,4000000,693596x2396x2,762616867135946754,0,BCash_Is_Trash,a8f3d16a8fea32220eace799e8cf436dbe15bfd78bb7ef7675887e20b2b21757,1518
2,2,1629962404,1169687,673093x329x4,740073580096192516,0,BCash_Is_Trash,2b54628b41f21d054bca22185ac1a5b54766bbda424b4292b06f70ec4abe45d9,3148
2,2,1629941213,3999964,691802x785x0,760644343170138112,0,BCash_Is_Trash,8a5046944974b10d2073720494ca7d25a8b6beabd4530aeddd093f7dba902070,1467
2,1,1629941213,1000000,697225x448x1,766606994705481729,0,BCash_Is_Trash,62c3d3e1a323f0a40a4aea36e3f676c3ea40ca7005bade547d6b13133beea98b,176
2,2,1629898445,16777215,596153x1093x1,655477155505176577,0,BCash_Is_Trash,b5910bcedd7b017e4ba08ad2b63d0efe09bfa6f7c76cd6aeeba057c83c7ab713,1429
2,2,1629878103,1000000,598789x1752x0,658375468199182336,0,BCash_Is_Trash,4b09f58a33756f26e789fb6cd6b350c8b97d81c886b3804b3cf0115945acacb7,633
2,1,1629825243,9000000,690755x1833x0,759493154564538368,0,BCash_Is_Trash,c9c69bd15e10653f790946a0b9b179294eae2bf974b57bcfd4a624569de89b36,177
2,1,1629772642,2200000,696127x340x1,765399730931105793,0,BCash_Is_Trash,29f22681cd21cbc3fee6faa89d178f758b80b95082ac62a30f917f791a67cfdc,250
2,2,1629739640,1000000,596923x1669x0,656323779496312832,0,BCash_Is_Trash,513eda9a112d293d121d2514866c0fa67a46cb3682805c7ab26415b55e2e4436,304
2,1,1629739464,4000000,686317x1720x0,754613521953062912,0,BCash_Is_Trash,ddf0a3763b3850744d79333c3ac7c99954efc8d0c5e8b7c9548573053af311aa,177
2,2,1629739464,2000000,687974x1769x0,756435412723499008,0,BCash_Is_Trash,a9146b6fdbd5e8c7ba67d8f4eebde51fa2c1c9c5591c746b916495097563e5b3,304
2,1,1629657260,6000000,687454x1224x17,755863666641338385,0,BCash_Is_Trash,409cf8d1c8eea9a56bec91a0c6cc28f0a9cecbe6712eafcdefc134723b9fb613,179
2,1,1629657260,300000,673513x993x0,740535375023374336,0,BCash_Is_Trash,87ac094d8fb41045ca6ae402ca520f68cf6d5c929c3aa739a732b45be430774d,171
2,1,1629628544,1000000,590446x1855x0,649202242695397376,0,BCash_Is_Trash,64cc7599004e4ba49623fce47c0ea2399148b6098b098262c9a5014f3dcbe0f5,177
2,2,1629582519,1643453,695023x867x0,764185870128578560,0,BCash_Is_Trash,dd895381db462fe6cc705a3d20248eebaab925528e3731ccc898d8d1c9759ba3,1029
2,1,1629577056,1500000,691453x1056x0,760260613629804544,0,BCash_Is_Trash,3db1dd44ac0a4e2af5f6bae6568e016cf77cc94eec386150aae3bec2e400c3e4,377
2,2,1629509676,9000000,685981x1182x1,754244086010871809,0,BCash_Is_Trash,5d00ec91da23fedf7c66166bc7bdc2b398d33336950101cb24b39602c98df06a,1468
2,1,1629500180,300000,695390x339x0,764589390861369344,0,BCash_Is_Trash,0b5e25cecc4817b8afea35ed940d5e445c7f5c16caf6e67a480d3d7649527629,549
2,1,1629412866,11000000,694596x337x0,763716378628784128,0,BCash_Is_Trash,85350d9caca0c16fb853745bfb5dcaab6c86960745bbb05eb270bed3d5d29d95,300
2,2,1629369599,500000,693610x1927x1,762632260267999233,0,BCash_Is_Trash,6d113ee499dda51d1e1e50823478c1982179d9f2722bb956fbfc9cd2e06f4af6,1222
2,2,1629352575,2100000,678708x553x1,746247337900834817,0,BCash_Is_Trash,4c334493895e69a8cde5fee0aeff841b9ef7a88cc561cc022dad50d6851ed01e,2793
2,1,1629337480,3500000,692659x2075x1,761586624719683585,0,BCash_Is_Trash,288fc19c364c16d0bb4fde56a87f5b78444bc8e4560fc83d5f6d1f977cb8e686,171
2,2,1629321403,1000000,663564x144x0,729596333782990848,0,BCash_Is_Trash,ad6346d01ec999ce93a40e4a878df056357cb1761ec5420790a4e85e945181b3,7366
2,2,1629292090,5500000,657442x1560x0,722865123690545152,0,BCash_Is_Trash,431a4db64dc391db3b635f1aba2398811cd7debb860f9261b2388ec038c8254f,2524
2,2,1629267040,1000000,695079x2017x1,764247442855100417,0,BCash_Is_Trash,1f20d8efc0a45bad9a6939834f3a5a31e5c4ea8d5cb19dce18018385c14da5c6,1336
2,1,1629214899,5000000,682317x941x3,750215475390906371,0,BCash_Is_Trash,b329dd3b0574c384b80865cabde4a02e00571f0a2e0e065c797a3121ab7191fd,171
2,1,1629155163,4970000,696019x526x1,765280983687495681,0,BCash_Is_Trash,5a367133cf1906c3bc58cb746cffd1ebaf2c76349d0247eb693e7c212a686f04,378
2,1,1629147565,5000000,687633x1874x1,756060479265308673,0,BCash_Is_Trash,5afcc9d2abd728599a6d339f39862077f3bcf8eebeff3a93732f1691ca69394a,171
2,1,1629024138,2000000,692572x1119x0,761490967145414656,0,BCash_Is_Trash,5a1a94870a5dad95cc7b69d041e2f28f106ac797bd991ffeea77ff87a4f0abf0,138
2,1,1628961118,1000000,694721x173x2,763853817571508226,0,BCash_Is_Trash,8a0d09d697d5aa01b16d0f7d525b81d6f2bfceca58cd86647d5db339f9e38796,177
2,1,1628952042,1000000,674219x800x0,741311630219935744,0,BCash_Is_Trash,031f41d8f7e12dc45ade639b4a9416d57c98ebf57a68adf8eacd1a5b936551de,171
2,1,1628952042,3635065,675602x839x0,742832254803705856,0,BCash_Is_Trash,4abe5a250445021586f8df92b7bd2aa29fc43b85b20887d0269891a64b6fe294,171
2,1,1628928942,2000000,692300x2459x0,761191900070477824,0,BCash_Is_Trash,45dab01f485eaa67153152b14af000d397b9da88c0f76d4c316278f696a85c6a,171
2,1,1628844691,1000000,691685x275x1,760515700276264961,0,BCash_Is_Trash,fdde93276ab494a62202ed60ece76709243aee842ea432c016efe8f655185a2e,688
2,1,1628808342,10000000,695332x258x1,764525619181649921,0,BCash_Is_Trash,98165059a765ee170abc943773cf404da3304ba5c7da9cba261fac91defbf8af,249
2,1,1628802055,120000,688919x2109x1,757474451234029569,0,BCash_Is_Trash,e19f96dde29ca51426ca250d4b6425504ced7fff3e1f6a9d23e85e584990f726,171
2,1,1628796265,11000000,693774x1336x1,762812580136222721,0,BCash_Is_Trash,7a746f797d5b18d6ccf25b84d7b67b7c8e7a5b809d787ec68e337a4b6cf30f7d,177
2,1,1628795892,2000000,655719x2120x0,720970665192587264,0,BCash_Is_Trash,db7951c19c6ee3aab496817bf50ccd176d96fcd3b48e5a9d4fbbddf1437be6c8,399
2,1,1628726412,200000,660090x1602x1,725776630483648513,0,BCash_Is_Trash,0148bbb3356de94b5325a02bf42001b0b573c2ea6b420d34246c415048ebb0cd,275
2,1,1628701241,1000000,689816x1538x0,758460713126723584,0,BCash_Is_Trash,044bbf0b9cee3b81423a977000054fb714967511c0f3e33d8aa42204c1b3ebc3,177
2,2,1628669740,567408,681874x3110x1,749728391881949185,0,BCash_Is_Trash,e391e4bf3e6491be7f8fe1e1f6ed93093cdad7bd5588ab2670af2277226bb0f9,1233
2,1,1628664901,6000000,693737x866x0,762771898175193088,0,BCash_Is_Trash,e66f51f7b52e3063c5697b16c928f1084880bc363df609da489e96a4c717212b,177
2,1,1628655524,500000,689840x1617x0,758487101410967552,0,BCash_Is_Trash,d64164c68b6d5413a3a12cd866a4c603181310585f22001f97ce125bee995c09,138
2,1,1628623875,3000000,694982x1280x1,764140790178906113,0,BCash_Is_Trash,fe74bf07ae0c8f48b344c53f53dc84e10eab82240567e673f7ae7e952c171600,171
2,1,1628584189,240000,694680x1730x1,763808737696808961,0,BCash_Is_Trash,ea9a72dcf878ae8f9a183a2fafd7029d113514a6569667f1ef27f1db000f35d5,243
2,1,1628546959,4000000,693164x542x0,762141877991243776,0,BCash_Is_Trash,9b067714bf3b18211c6ca9565c28129ee633fa92e1c9aa7bfbf4dba5afb7b8d5,184
2,1,1628516258,3700000,685598x251x1,753822972996419585,0,BCash_Is_Trash,eff8c93738697f32ea3dac059d9fa4e2f10ce52de70f703c307dc2cec6ba7f14,184
2,1,1628478798,525000,693157x939x1,762134181435867137,0,BCash_Is_Trash,72c24dd41b5f6410742cce0c0ab5c21ebb70cc8ffa80853aee416ec007b3dcd5,184
2,1,1628416036,1000000,636577x2629x0,699923813647056896,0,BCash_Is_Trash,753b8959842ccfafd3416f84a099552a78bd1cf90d4fa4594a264d50480ff401,183
2,1,1628358478,5000000,694334x640x0,763428306602164224,0,BCash_Is_Trash,f15f7cb3b49652142107d00252091a5461af266365cfc99911a47f73e3076bf0,184
2,1,1628329960,1000000,690701x2372x0,759433780971962368,0,BCash_Is_Trash,ea0332f53f24d9b3a80a0298063c59941752f8e14703a3290adb6adc336a139d,184
2,1,1628314810,6000000,693869x1951x0,762917033781166080,0,BCash_Is_Trash,bcf0b527ddb86ffc10d3c30f3e38239f6219d96e1743b3160ade26b964b1e416,184
2,2,1628209814,4000000,689702x838x0,758335368755281920,0,BCash_Is_Trash,d81bf9c6cc2f445094c1e6d6179f4d9eddf535513856f0fb07e909a46f4aab63,945
2,1,1628192842,5000000,678657x413x1,746191262798643201,0,BCash_Is_Trash,5f62dde21a19848111901575435a1d9024c8e5e12247e5dccae3b958c7fce861,184
2,2,1628187289,1000000,694157x2526x1,763233693167648769,0,BCash_Is_Trash,f8b462fcbc6da3c79d6b71c13c6fbf50aec8127b2f3dbe90657e2570c517d4bd,3871
2,2,1628175301,10000000,690755x1832x6,759493154564472838,0,BCash_Is_Trash,75aeaa627150d82c35fba2a6356fd9a8b8dcbb7fd7af8ffa79ae22057a31c263,990
2,2,1628113119,1000000,616884x1669x1,678271131098349569,0,BCash_Is_Trash,f7bda24284e59267098b7d4fb91f3658302a11fa1f2e075d0d443c5daa78ff21,2377
2,2,1628109066,1000000,638454x653x1,701987596842893313,0,BCash_Is_Trash,adda8e13a6d6712f1fc8bb2c0e82d28676ec3be16e11cf0c4a6ef8a7812e0d59,1439
2,2,1628108958,1000000,601442x2223x1,661292472578539521,0,BCash_Is_Trash,599be1107f0cf2fb5119632c5259e103a84e3b9689913f72c24c29bca1ea46cc,1512
2,2,1628108836,5000000,584613x2021x0,642788791381458944,0,BCash_Is_Trash,30ac14c7c464cf43aab99f60725d3d6494f0a648b762fde9820327766f952ece,1515
2,1,1628067318,1000000,652946x2126x2,717921719449157634,0,BCash_Is_Trash,26f9593c8728287730fd14fb812bae064517e7db4360edd92cd5fb4d0f9f23f1,184
2,2,1628000832,954453,674556x680x1,741682165630631937,0,BCash_Is_Trash,4a7516978a7de5a1695eaa36e19df2137bcd67b25fc219690f651b5a398f93c2,748
2,1,1627948820,350500,693337x576x1,762332093505077249,0,BCash_Is_Trash,86ad35ce074aebb2da083c2422cc2767f8c9834890ff86346e5a0796c73654d7,289
2,1,1627934014,8000000,688220x2016x1,756705892600119297,0,BCash_Is_Trash,121997e9033fbfb2406be3789e83b690a551235b876a91f49799a0d1ff7b85ae,183
2,2,1627912396,1000000,617484x1995x0,678930838096379904,0,BCash_Is_Trash,6725348485509e9a1ae96d75deb05db50b2c2c809f43eceea652e36b27365320,1149
2,2,1627734358,5000000,584571x2641x0,642742611933724672,0,BCash_Is_Trash,04f929de384013913895f2c641ecaf42fc79053359a47a687a03d92f187277bc,1156
2,1,1627687415,1000000,645091x1547x0,709285055575031808,0,BCash_Is_Trash,36cba0452f332c7ab7ec071872804fd5a2df951026087ff90c78ce0a9e3ca1f3,184
2,1,1627674283,1000000,691047x1825x1,759814211959324673,0,BCash_Is_Trash,5542b49bcbefff76d212fd057b5ab0e5b656e369da0fcdf3e8ddc4ffb79e7c56,265
2,1,1627662339,4000000,687357x295x2,755757013952561154,0,BCash_Is_Trash,ebaadcda3cf60daa889696969104fc2a6f79941486d1e9aab80db3fa6040f732,184
2,1,1627600177,4000000,691500x247x0,760312290623291392,0,BCash_Is_Trash,d656540ddebe213165c3b15d1f0fe913a44f3435341451747bfcbfe1e9c8fe0a,183
2,1,1627580013,2000000,692533x1384x1,761448086209298433,0,BCash_Is_Trash,505f8f5d19a51ebe6d8d76a7f600b002c9d92ba6ec25158d2b3bfaa35c673aec,275
2,2,1627522022,1000000,689783x569x0,758424429179502592,0,BCash_Is_Trash,9f8a196745096e4525710eaa4105892dea3148b437c65a4cbe0b6f2285163f10,1702
2,1,1627500238,2000000,690028x1237x0,758693809572085760,0,BCash_Is_Trash,16a35ea127de5594278f2cceb5b2fff655acfe245bbeab30d24b50021495e82a,184
2,1,1627413206,350000,692914x228x0,761867000063721472,0,BCash_Is_Trash,079dad5558e47a2dd8039845afacf41c27e541da6b82f828d0fa9c8e442d08a8,257
2,1,1627391568,1700000,673221x857x1,740214317619150849,0,BCash_Is_Trash,70ff14d1f64cde6830652137f1015d40cc2ced42629dddd7817efd7ba54d7238,184
2,2,1627284226,2500000,688839x738x1,757386490213957633,0,BCash_Is_Trash,01799bcec6258bc6277b64c846051083f844bb7a8b1af187398097c15e202c5c,2253
2,1,1627271589,5000000,692239x705x1,761124829746233345,0,BCash_Is_Trash,1397140263b313d230dcb7f675db1e127a2c7721007b902824dea7256ce52122,184
2,1,1627187231,2000000,678849x1367x1,746402369093697537,0,BCash_Is_Trash,4594500f33a7352bc0f35f3b5de82330ded9ce0d2e0d65818146b82096367930,184
2,1,1627170745,1000000,688216x2766x1,756701494602760193,0,BCash_Is_Trash,8beb9d7e2ed3df9bc5d0a0442c16fc96924c5428ad7217fb09689495cb90c926,184
2,2,1627170745,1000000,691372x1337x1,760171553206370305,0,BCash_Is_Trash,2566cb72378a8f1d3941d64908d358b1028730d87d254de6f04a55e90218f07b,1517
2,1,1627077090,12369270,691858x1963x0,760705915898494976,0,BCash_Is_Trash,46df99ead8deb25f004b0e1f76503c30ddc1821e206a9c2fbfb78accd3afe3d4,183
2,1,1627076627,1000000,679410x2132x1,747019195167014913,0,BCash_Is_Trash,b45d8d7f70834e0065f4cc579be2db70a18d77b65c770b74900b7ea5c63fe2bc,290
2,2,1627004498,5000000,686317x1427x1,754613521933860865,0,BCash_Is_Trash,1d7f807e2b9ac73f84d27d045619eb5558169c1fb817fb5f6f340e9f715da619,1917
2,2,1626994898,1000000,686724x1257x1,755061023155224577,0,BCash_Is_Trash,9a456827b299c1e137ee202d2abebb5c386cec74b986d89fcf0968b9155679d3,23305
2,2,1626987589,673351,685489x548x0,753703126248456192,0,BCash_Is_Trash,9d95d5511a65b9189db5c76b2385999148490ba63bea17279b625a84dae78860,1356
2,1,1626877541,5000000,689746x2012x1,758383747343843329,0,BCash_Is_Trash,dda7c9aa3a302c692477aeb0fea01f5968bf893c949ae1fe252680e5217a4bdd,183
2,1,1626828119,15000000,685573x1592x1,753795485293608961,0,BCash_Is_Trash,69bae337bda93e0f53fda64eb56de9182164f26332f601bc1fd5c705a1a48dcd,184
2,1,1626763307,325000,678703x958x1,746241840369238017,0,BCash_Is_Trash,d2a20bf647a57922f4ae0fd2ff94ce3f48b4a0b3aab5ea77e6ea0931a2c00c07,241
2,1,1626748177,120000,681534x1491x1,749354557822402561,0,BCash_Is_Trash,1db84dee6a6b891f364e941d2b6605203d5d6b3a8f6fe9ac3f7728f6b3c6522b,241
2,2,1626700459,500000,673198x2130x0,740189028935139328,0,BCash_Is_Trash,f36e010a3f90ec37f67ac20fe17ea4fa14bf5bda834b4ed3bb04bf36d75725a9,1548
2,1,1626661476,200000,688131x1147x1,756608036008296449,0,BCash_Is_Trash,48dc4ad3f032bc9bb34138b0c965da8f90aaa5a1a157a34676ed3159488981cb,264
2,2,1626635312,3000000,687352x388x0,755751516400517120,0,BCash_Is_Trash,f92185a86c2b8a67f1efc02df94de3c5327b880d4875dd53079172a22494fdd1,1764
2,1,1626624203,350000,691287x1688x1,760078094741012481,0,BCash_Is_Trash,51f878a4fe22a5272a48618000a9a512ff482ec4e8add1de7a54f3fbc6d44e95,184
2,1,1626610743,150000,667462x2433x0,733882230258073600,0,BCash_Is_Trash,e97ed4b392a679f299d66ea1399428b6010289c07dc27501ce9f13d1c6104712,184
2,2,1626605807,1000000,634150x217x0,697255298768371712,0,BCash_Is_Trash,80844e88a82f18e51d079fdef658cab512afcff39a157bfc32d2b5071862be5a,771
2,2,1626581615,1000000,668554x1325x0,735082896882991104,0,BCash_Is_Trash,170958a043e79dca3a415f388528f7d154daeeddfef276161c0e07e049f563ce,4863
2,1,1626476263,753981,645958x1557x1,710238332156968961,0,BCash_Is_Trash,ff11b94c25a83322d750dc1f0b39b0e15337959ea0b0d92c48ab9263ac0f5459,959
2,2,1626460247,5000000,685933x741x0,754191309423837184,0,BCash_Is_Trash,3f88afabdaddd127127d07efbb1972f36d2566935a6b76e371d40443b09b2b14,4323
2,1,1626398661,2500000,687991x1712x0,756454104417435648,0,BCash_Is_Trash,8a81f7f2f11e932877d637fef34991bd35fd1e0271d1d194c020ac8865811761,255
2,2,1626314684,295881,663739x2332x1,729788748461244417,0,BCash_Is_Trash,288aed98c854b5e9608a77e30ee580e6576fec52eb1c48387eb16b862d6ba97c,4122
2,1,1626296518,1000000,690098x995x1,758770775370170369,0,BCash_Is_Trash,3d1082b7f057ab423d902671747ed5c3169ae774a34fefa2a995fa6c804c2c71,183
2,2,1626283715,16777215,687454x1224x2,755863666641338370,0,BCash_Is_Trash,8d32fed298bbeea631234818f1cc095cf6846bd29720c3a2832b8f709283f58e,1249
2,1,1626169587,450000,685670x2239x0,753902137963905024,0,BCash_Is_Trash,2113e42778a197d7f6a9c674eca4d18d5d0bafbf5c259e1d21c4db71a228e34c,184
2,2,1626157697,1000000,590604x866x0,649375965467770880,0,BCash_Is_Trash,31dcc23c15b406bab8c8ba9c676a7b99a04dfca5f1026c5ece1397000cd0ea8f,3054
2,1,1626118061,4000000,690466x1613x1,759175395689693185,0,BCash_Is_Trash,d9480aace8b2d6e47ac05e891b9662714892a3d3c0b3d0ddcc3466522d9f8b16,617
2,2,1626102399,1000000,687486x1342x1,755898851021160449,0,BCash_Is_Trash,5164dea1e509da86f921f249335400aa2527afcc13645d7de37a21ec49dd7766,3388
2,2,1626070690,11000000,687454x1224x23,755863666641338391,0,BCash_Is_Trash,6c0da591d3571e0dee616ef455e393c5c6a9a94a27ce61b65b9d9df1a1a80171,3411
2,1,1626036284,500000,682141x1561x0,750021961385050112,0,BCash_Is_Trash,005be302dc6880f677a061691718a7be72b2bbcd16982116de5a154190517df6,2704
2,2,1626033840,14000000,687454x1224x19,755863666641338387,0,BCash_Is_Trash,64e31586c45c85587c5435c048ce40b30e09aa5c1ced589599c494dae59a86d1,3570
2,2,1626011720,500000,688058x2012x1,756527771716157441,0,BCash_Is_Trash,15928501ff620abeb2a4cc857c1844d8714986edf126933b89151f506a62069a,8958
2,1,1625969410,675000,689393x905x0,757995619666690048,0,BCash_Is_Trash,5792fa08a08c896f08ee37b54b57f94c0ac83019e95549659b6ac23c7e07db37,183
2,2,1625892783,16000000,682346x179x3,750247361178173443,0,BCash_Is_Trash,85c10d75a39d7b7b3b88171015f156f863efa7eab81699e200e06a923354c2ee,4678
2,1,1625889959,500000,690243x823x1,758930204544925697,0,BCash_Is_Trash,ef3b143c66ba4a50652a96ed56e235cd3e911be606cb9272caf44059e5f8038a,183
2,1,1625876245,9999539,686432x1855x0,754739965799104512,0,BCash_Is_Trash,81317ccc318396737b762d7b851554c1e206a74c3ae286861d256b85771ade1d,183
2,2,1625874639,2000000,687875x1304x0,756326561041874944,0,BCash_Is_Trash,0a659e6db16bc9c964d48badbfe752aca07593bd3b4e6a0979d4e32f6a08e8aa,557
2,1,1625863940,125000,681787x1476x1,749632734263246849,0,BCash_Is_Trash,0724cbfd9ea3c8c418c177916e19d2d99b44dea794590bf67617c050fdffc3ed,184
2,2,1625765042,1000000,685921x1970x0,754178115364847616,0,BCash_Is_Trash,684f6653c26a72f8dde7c1fb0259931d3d11c4970627f9ac6e4a75eeb1e50373,1425
2,2,1625662121,1000000,688092x294x0,756565154998910976,0,BCash_Is_Trash,af6a45153d79c131329dc4f504ecb402d87f43368b1285532744a95826782c42,3958
